,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7
climbed,0.5018583212382114,0.0312500000713754,0.031250000083789656,0.03125000020995125,0.03125000007882262,0.03125000004305355,0.03125000007736126,0.3106416781974348
cling,0.06250000003374016,0.06250000009487813,0.06250000011143321,0.06250000027895809,0.0625000001048479,0.06250000005728822,0.06250000010306578,0.5624999992157885
clinging,0.031250000023628606,0.031250000066573705,0.2812501691017139,0.03125000019597453,0.031250000073565674,0.031250000040180526,0.28125015427029515,0.2812496762280679
clippings,0.06250000003763835,0.06250000010602015,0.06250000012462749,0.06250000031200152,0.06250000011716246,0.06250000006408207,0.06250000011494103,0.562499999123527
cloak,0.041666666687527595,0.04166666672546884,0.04166666673555722,0.04166666683946582,0.041666666731568255,0.04166666670208688,0.04166666673035197,0.7083333328479735
cloaks,0.06250000001042742,0.06250000002935131,0.06250000003443781,0.06250000008637782,0.0625000000324593,0.5624999997694712,0.06250000003181579,0.06250000000565932
cloccloc,0.04166666670176837,0.041666666765791366,0.04166666678242953,0.04166666695696085,0.37500026808244286,0.37490694505573297,0.04166666677374491,0.04175945288112907
cloccloccloc,0.06250000001042742,0.06250000002935131,0.06250000003443781,0.06250000008637782,0.0625000000324593,0.5624999997694712,0.06250000003181579,0.06250000000565932
clock,0.0416666666775819,0.041666666697447674,0.041666666702780075,0.04166666675728049,0.37500004417460736,0.3749999556177001,0.04166666670002197,0.041666666672580566
clocks,0.02083333333797641,0.020833333346440077,0.18749996937832755,0.02083333337196128,0.02083333334782329,0.6875000305340827,0.020833333347543958,0.02083333333584475
clogged,0.04166666667743187,0.37500003963141776,0.041666666702306995,0.04166666675602709,0.041666666700198744,0.37499996016054093,0.04166666669956902,0.041666666672507416
cloister,0.37497082523941583,0.04166666673685716,0.041666666749125586,0.04166666687306721,0.041666666744098496,0.37500006955191,0.0416666667428092,0.04169577136271648
cloistered,0.0416743674774848,0.04166666676544377,0.04166666678243018,0.041666666956896234,0.04166666677565997,0.37500013024104567,0.04166666677376717,0.37499216822727227
close,0.2678727019393765,0.00543478262494751,0.048913051121475815,0.005434782656541036,0.048913049602439036,0.10007907001259789,0.048913049074471214,0.47443951296815107
closed,0.34787475923442807,0.117857255176564,0.06071431396268012,0.0035714286007028063,0.08928579086930513,0.06071423408311397,0.003571428582206155,0.31641078949099954
closely,0.06250000000620352,0.06250000001747945,0.5624999998726282,0.06250000005150781,0.0625000000193109,0.06250000001055217,0.06250000001895288,0.062500000003365
closer,0.113205816646974,0.012500000027845022,0.01250000003268372,0.012500000081957187,0.11250005831571334,0.012500000016786122,0.012500000030189896,0.7117941248478508
closeset,0.0625000000359659,0.06250000010128619,0.06250000011894281,0.06250000029794597,0.06250000011197229,0.06250000006118246,0.06250000010980078,0.5624999991629036
closest,0.28124995055337354,0.03125000009180217,0.03125000010754992,0.03125000026977621,0.28125026027302613,0.03125000005528671,0.0312500000993822,0.28124978854980315
closet,0.30356103708685517,0.16071434243076987,0.16071435726293232,0.017857142976396387,0.01785714290185579,0.16071423949430563,0.16071434972039284,0.017867388126492
closeted,0.03125000001395623,0.031250000039346575,0.03125000004614971,0.031250000115716964,0.031250000043452776,0.03125000002372365,0.03125000004265782,0.7812499996749963
closets,0.031250000026158166,0.03125000007380791,0.031250000086677956,0.03125000021725617,0.28125019532753065,0.2812500488038839,0.031250000080008646,0.2812497553846767
closing,0.0312500000158512,0.2812500982987409,0.03125000005245721,0.03125000013156541,0.03125000004939833,0.03125000002697471,0.03125000004844955,0.5312499013765627
cloth,0.17361103931654415,0.06250000328154735,0.0625000083199443,0.006944444505251413,0.11805567031675054,0.22916678496566115,0.006944444466832222,0.340277604827469
clothed,0.041666666685735564,0.041666666720394596,0.041666666729771165,0.041666666824745784,0.041666666726055845,0.04166666669910073,0.04166666672497226,0.7083333328892242
clothes,0.31235077483694706,0.004310344838991451,0.07327590463864095,0.004310344861154243,0.10775871776640261,0.19151833538673055,0.004310344839950072,0.3021652328311832
clothing,0.16450556286041434,0.00337837838728392,0.030405392057251554,0.003378378404596827,0.030405391860974195,0.14416914290522484,0.003378378388031923,0.6203793751362224
cloths,0.06250000000620352,0.06250000001747945,0.5624999998726282,0.06250000005150781,0.0625000000193109,0.06250000001055217,0.06250000001895288,0.062500000003365
clotted,0.5624999994726286,0.06250000006509,0.06250000007642637,0.06250000019152394,0.0625000000719273,0.06250000003928717,0.06250000007059117,0.06250000001252534
cloud,0.041669829657756424,0.04166666672365635,0.04166666673348111,0.041666666834186225,0.041666666729589324,0.04166666670102864,0.04166666672845798,0.708330169891844
cloudburst,0.5624563423640893,0.06250000007573521,0.06250000008896649,0.0625000002225363,0.06250000008350769,0.06250000004568443,0.06250000008217338,0.06254365703730735
clouds,0.025000000013397774,0.02500000003779324,0.4250002645878343,0.025000000111230877,0.02500000004175244,0.025000000022793727,0.025000000041023037,0.4249997351441746
cloudy,0.5624999994726286,0.06250000006509,0.06250000007642637,0.06250000019152394,0.0625000000719273,0.06250000003928717,0.06250000007059117,0.06250000001252534
cloven,0.06250000001051889,0.06250000002962332,0.06250000003479468,0.06250000008713733,0.06250000003271283,0.5624999997673799,0.06250000003211321,0.0625000000057199
clown,0.06250000003763835,0.06250000010602015,0.06250000012462749,0.06250000031200152,0.06250000011716246,0.06250000006408207,0.06250000011494103,0.562499999123527
clowns,0.03125000001712509,0.03125000004825873,0.03125000005667033,0.03125000014200524,0.2812501194357087,0.03125000002911976,0.031250000052361664,0.5312498802187504
club,0.06250000003179126,0.06250000008943807,0.06250000010497701,0.062500000263059,0.06250000009885068,0.06250000005403487,0.06250000009696238,0.5624999992608867
clubs,0.04166666667458059,0.041666666688992965,0.04166666669286269,0.04166666673239873,0.3750000002341957,0.04166666668012969,0.3749999996258806,0.04166666667095904
clucking,0.06250000001042742,0.06250000002935131,0.06250000003443781,0.06250000008637782,0.0625000000324593,0.5624999997694712,0.06250000003181579,0.06250000000565932
clue,0.06250000003763835,0.06250000010602015,0.06250000012462749,0.06250000031200152,0.06250000011716246,0.06250000006408207,0.06250000011494103,0.562499999123527
clues,0.06250000003559864,0.06250000010025915,0.06250000011755703,0.06250000029470147,0.06250000011070266,0.06250000006049064,0.06250000010876527,0.5624999991719253
clumsiness,0.06250000003374016,0.06250000009487813,0.06250000011143321,0.06250000027895809,0.0625000001048479,0.06250000005728822,0.06250000010306578,0.5624999992157885
clumsy,0.06250000001051889,0.06250000002962332,0.06250000003479468,0.06250000008713733,0.06250000003271283,0.5624999997673799,0.06250000003211321,0.0625000000057199
cluster,0.06250000000620352,0.06250000001747945,0.5624999998726282,0.06250000005150781,0.0625000000193109,0.06250000001055217,0.06250000001895288,0.062500000003365
clutch,0.5624999995407701,0.06250000005668907,0.06250000006649724,0.06250000016675925,0.06250000006265541,0.06250000003423298,0.06250000006146754,0.06250000001092842
clutched,0.062500000057412,0.06250000016197046,0.06250000018903733,0.06250000047386839,0.06250000017837805,0.06271314897573377,0.06250000017490322,0.5622868497886967
clutching,0.02500000001755764,0.02500000004953752,0.025000000058128965,0.02500000014582861,0.025000000054743097,0.22500001371996556,0.225000117296713,0.4249998686575257
clutter,0.06250000003559864,0.06250000010025915,0.06250000011755703,0.06250000029470147,0.06250000011070266,0.06250000006049064,0.06250000010876527,0.5624999991719253
cmcible,0.5624999994726286,0.06250000006509,0.06250000007642637,0.06250000019152394,0.0625000000719273,0.06250000003928717,0.06250000007059117,0.06250000001252534
cmel,0.06250000001042742,0.06250000002935131,0.06250000003443781,0.06250000008637782,0.0625000000324593,0.5624999997694712,0.06250000003181579,0.06250000000565932
cmelest,0.06250000006658495,0.06250000018784913,0.06250000021924057,0.0625000005495802,0.06250000020687821,0.48198630936567133,0.0625000002028482,0.14301368920134744
cmelty,0.06250000003559864,0.06250000010025915,0.06250000011755703,0.06250000029470147,0.06250000011070266,0.06250000006049064,0.06250000010876527,0.5624999991719253
cmmbled,0.0416666666944842,0.041666666745108494,0.37500022652655435,0.041666666897422294,0.0416666667532918,0.04166666671397797,0.04166666675176153,0.3749997729173995
cmnch,0.5624999994726286,0.06250000006509,0.06250000007642637,0.06250000019152394,0.0625000000719273,0.06250000003928717,0.06250000007059117,0.06250000001252534
cmshed,0.3749998713081906,0.04166666672113559,0.04166666673062148,0.04166666682701549,0.04166666672685569,0.04166666669952871,0.37500012830952134,0.041666666677130995
cmsher,0.06250000003179126,0.06250000008943807,0.06250000010497701,0.062500000263059,0.06250000009885068,0.06250000005403487,0.06250000009696238,0.5624999992608867
cmshing,0.0625000000359659,0.06250000010128619,0.06250000011894281,0.06250000029794597,0.06250000011197229,0.06250000006118246,0.06250000010980078,0.5624999991629036
coach,0.012538907843177065,0.012500000034108194,0.012500000040071067,0.012500000100392745,0.012500000037648343,0.3125001741623636,0.11250006325404865,0.5124608545281905
coaches,0.04166666669429211,0.041666666744561646,0.0416666667580219,0.04166666689578049,0.04166666675268589,0.04166666671364432,0.375000209355172,0.3749997900858416
coalition,0.06250000003812228,0.06250000010733922,0.06250000012574364,0.06250000031530609,0.06250000011846649,0.06250000006468305,0.06250000011624761,0.5624999991140915
coals,0.1874998132936368,0.020833333419098137,0.020833333433661373,0.02083333358497754,0.18750021017209076,0.020903883306149233,0.3541672806394195,0.18742881215096674
coarse,0.06250000000591627,0.06250000001666006,0.06250000001955255,0.06250000004904599,0.06250000001840293,0.0625000000100526,0.5624999998771517,0.06250000000321784
coarseness,0.562499999588452,0.06250000005080945,0.06250000005964192,0.06250000014938498,0.06250000005615673,0.062500000030657,0.06250000005508795,0.06250000000981003
coast,0.11455893579552218,0.01250000003371816,0.11250006079001248,0.012500000099158314,0.012500000037203581,0.01250000002030662,0.21250022012865705,0.5104407830954216
coastal,0.37500003989073993,0.04166666676594548,0.041666666783090764,0.04166666695853175,0.04166666677626665,0.04166666672655181,0.04166666677419815,0.3749999593246755
coat,0.14062481586384148,0.015625000051235162,0.265625378158818,0.015625000150758465,0.14062510110015491,0.14062497333230958,0.01562500005551454,0.2656247312873678
coating,0.0625000000359659,0.06250000010128619,0.06250000011894281,0.06250000029794597,0.06250000011197229,0.06250000006118246,0.06250000010980078,0.5624999991629036
coats,0.06250000003812228,0.06250000010733922,0.06250000012574364,0.06250000031530609,0.06250000011846649,0.06250000006468305,0.06250000011624761,0.5624999991140915
cobbled,0.06250000003559864,0.06250000010025915,0.06250000011755703,0.06250000029470147,0.06250000011070266,0.06250000006049064,0.06250000010876527,0.5624999991719253
cobwebs,0.012500000008323435,0.11250003710711799,0.012500000027593453,0.01250000006919842,0.012500000025969078,0.11249998094138201,0.012500000025483866,0.7124999817949318
cock,0.06250000001051889,0.06250000002962332,0.06250000003479468,0.06250000008713733,0.06250000003271283,0.5624999997673799,0.06250000003211321,0.0625000000057199
cockatoo,0.0625000000359659,0.06250000010128619,0.06250000011894281,0.06250000029794597,0.06250000011197229,0.06250000006118246,0.06250000010980078,0.5624999991629036
cockfight,0.28124999769710096,0.03125000007323552,0.031250000086008804,0.03125000021554527,0.0312500000809337,0.03125000004419729,0.03125000007942896,0.5312500017235495
cockfighting,0.5624563423640933,0.06250000007573521,0.06250000008896649,0.0625000002225363,0.06250000008350769,0.06250000004568443,0.06250000008217338,0.06254365703730332
cockfights,0.025001721497973212,0.025000000032533918,0.025000000038142733,0.025000000095647394,0.02500000003591446,0.02500000001960516,0.025000000035284062,0.824998278244899
cockpit,0.3541666925223376,0.02083333337667428,0.020833333384220692,0.02083333346090664,0.020833333381224253,0.020833333359478512,0.020833333380343808,0.5208333071348142
cockroach,0.06250000003179126,0.06250000008943807,0.06250000010497701,0.062500000263059,0.06250000009885068,0.06250000005403487,0.06250000009696238,0.5624999992608867
cockroaches,0.017857142866348798,0.01785714288312196,0.01785714288764833,0.017857142933633618,0.017857142885853678,0.3035714904648909,0.017857142885310397,0.5892856521931923
cocks,0.4055556296184204,0.010416666685741566,0.010416666689065438,0.010416666722812704,0.010416666687741135,0.010416666678170563,0.010416666687357343,0.5319443702306907
cocoa,0.06250000003763835,0.06250000010602015,0.06250000012462749,0.06250000031200152,0.06250000011716246,0.06250000006408207,0.06250000011494103,0.562499999123527
code,0.03125000001803909,0.03125000005089427,0.031250000059794794,0.03125000014985259,0.03125000005625266,0.03125000003072634,0.28125012587034987,0.5312498737640904
coded,0.06250000003179126,0.06250000008943807,0.06250000010497701,0.062500000263059,0.06250000009885068,0.06250000005403487,0.06250000009696238,0.5624999992608867
coexisted,0.06250000003763835,0.06250000010602015,0.06250000012462749,0.06250000031200152,0.06250000011716246,0.06250000006408207,0.06250000011494103,0.562499999123527
coffee,0.23899605386662653,0.15073545221137133,0.0036764705995939225,0.0036764706167266704,0.033088210525935385,0.11871662271811549,0.0036764705987282517,0.44743424886290256
coffin,0.320312481717434,0.007812500018702404,0.19531270294011377,0.007812500055058168,0.00781250002065964,0.1953125428472735,0.007812500020284332,0.2578122723804742
